23,,,,,,,,,,,,,,,,,,,,,,
470,163,276,170,74,27,399,244,79,223,55,227,249,256,495,268,496,404,232,,,,
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,,
11,,,,,,,,,,,,,,,,,,,,,,
430,279,271,40,3,27,237,52,358,203,227,,,,,,,,,,,,
1,1,1,1,0,1,1,1,0,1,0,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
439,126,283,387,295,404,,,,,,,,,,,,,,,,,
0,1,1,1,1,1,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
391,473,384,491,231,539,,,,,,,,,,,,,,,,,
1,1,0,1,1,1,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
409,457,283,111,226,492,539,266,,,,,,,,,,,,,,,
0,1,0,0,1,1,0,1,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
405,371,314,106,491,269,,,,,,,,,,,,,,,,,
0,1,1,1,1,0,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
433,444,160,100,184,115,207,211,,,,,,,,,,,,,,,
1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
449,198,283,30,81,226,321,539,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
416,190,141,59,376,100,53,496,334,539,,,,,,,,,,,,,
1,1,1,1,1,1,0,0,1,0,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
388,314,207,299,539,,,,,,,,,,,,,,,,,,
1,1,1,0,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
453,122,106,491,211,,,,,,,,,,,,,,,,,,
0,0,1,1,0,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
386,345,350,160,100,87,480,496,269,,,,,,,,,,,,,,
1,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
366,289,59,165,56,295,231,539,,,,,,,,,,,,,,,
0,1,0,1,0,1,1,0,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
450,513,252,56,295,,,,,,,,,,,,,,,,,,
1,0,1,1,0,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
437,247,128,106,491,492,543,,,,,,,,,,,,,,,,
1,1,1,1,1,1,0,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
396,461,139,233,30,207,299,,,,,,,,,,,,,,,,
1,1,1,1,0,1,1,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
409,178,276,354,22,184,207,299,266,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
443,397,183,118,30,98,,,,,,,,,,,,,,,,,
1,1,1,0,0,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
483,101,174,100,277,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
443,457,276,406,152,,,,,,,,,,,,,,,,,,
0,1,1,0,0,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
400,289,273,283,456,30,81,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
370,190,195,168,165,98,38,427,,,,,,,,,,,,,,,
1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
